student_id,name,registration_date,course,gender,date_of_birth,address,cc,cellphone
2089,Ângela do Esteves,2023-11-14,Ano Zero Área de Multimédia,M,2001-01-17,"Travessa Luciana Torres, 17 4192-947 Póvoa de Varzim",596160172,757115023
2090,Bianca Gaspar-Magalhães,2024-01-31,1º Ciclo de Jornalismo,M,1997-12-01,"R. de Jesus, 13 5402-012 Portalegre",466982295,110698324
2091,Vítor Leal,2024-03-05,1º Ciclo de Gestão de Recursos Humanos,F,1993-05-09,"Alameda de Valente, 126 6254-354 Olhão",362050865,375691611
2092,Lucas Carneiro,2024-01-26,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,1992-12-05,"Largo Miguel Araújo, 27 7894-386 Santarém",706928950,441669077
2093,Isabel Mota,2023-07-10,1º Ciclo de Gestão de Recursos Humanos,M,1993-07-07,"Alameda de Ribeiro, 1 6129-659 Peso da Régua",492371338,224626092
2094,Érica Vieira,2024-04-11,1º ciclo de Serviço Social,M,2005-03-05,"Largo do Moreda, 63 0497-077 Setúbal",673462307,511181501
2095,Iara Barbosa,2023-07-11,1º Ciclo de Jornalismo,F,1993-01-05,"R. de Fonseca, S/N 9620-273 Ponta Delgada",796870148,41541032
2096,Raquel Carneiro,2023-06-01,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1991-01-17,"Av de Pires, 72 1889-664 Lixa",219779954,665080038
2097,Diego da Oliveira,2023-08-20,Ano Zero Plano de Estudos IV (Empreendedorismo),F,2004-07-28,"Alameda de Paiva Couceiro, 38 8394-198 Vila Real",452836898,473680455
2098,Rafaela Brito,2023-06-01,1º Ciclo de Psicologia,M,1990-09-11,"Largo Alves, 55 0879-935 Setúbal",629223233,17020881
2099,Salomé Leite,2024-01-01,Ano Zero Área de Jornalismo,M,1993-09-27,"Praça Alice Cunha, 983 1993-625 Vila Nova de Famalicão",982368578,118405791
2100,Victória Batista,2023-06-16,2º Ciclo de Serviço Social,M,1996-03-10,"Travessa de São Vicente de Paulo, 420 7900-499 Elvas",952538381,164631681
2101,Rafaela Abreu-Valente,2023-12-03,2º Ciclo de Serviço Social,M,1998-10-27,"Largo Rafael Coelho, 23 9048-660 Figueira da Foz",180052133,746940146
2102,Henrique Amorim,2023-11-28,1º Ciclo de Multimédia,F,2000-01-12,"Avenida Costa, 2 3479-124 Tondela",977754065,688334449
2103,Bianca Ribeiro,2023-12-27,Ano Zero Plano de Estudos I (Comunicação Empresarial),F,1995-09-24,"Praça da Raposa, S/N 2996-019 Lagoa",646595068,572459539
2104,Hugo Silva,2024-01-12,Ano Zero Área de Multimédia,M,1994-05-01,"Av António Sérgio, S/N 0655-509 Beja",955113951,653493940
2105,Marco Oliveira,2023-12-16,1º Ciclo de Empreendedorismo,M,2004-08-17,"Largo Nuno Matias, 49 9565-097 Portalegre",315993674,309955748
2106,Bernardo Nascimento,2023-09-26,1º Ciclo de Design de Comunicação,F,2004-01-25,"Rua Gustavo Simões, 21 4862-833 Fafe",869888123,772212560
2107,Joana Machado,2023-08-15,1º Ciclo de Jornalismo,F,2004-04-04,"Largo do Dr. António Macedo, 47 2624-582 Quarteira",231498768,203988435
2108,Denis Campos,2023-06-03,Ano Zero Área de Design,M,2003-02-02,"Alameda Caetana Correia, 431 9039-219 Pinhel",38699860,515384836
2109,Valentina Araújo,2023-10-27,1º Ciclo de Gestão,M,1999-02-21,"Alameda Alexandra Faria, 14 4088-833 Póvoa de Varzim",437827877,718919789
2110,Sara Cruz,2023-08-03,Ano Zero Plano de Estudos Único (Informática),F,2006-03-05,"Avenida Sofia Mota, 9 5114-725 Portalegre",93994911,278880801
2111,Carlos Andrade,2023-07-03,1º ciclo de Serviço Social,M,1995-01-10,"Praça de Coelho, 643 2568-537 Seia",490363616,857521878
2112,Vítor de Mendes,2023-07-28,Ano Zero Área de Jornalismo,F,1997-06-28,"Praça dos Melros, 10 8414-836 Fafe",945931736,377369751
2113,Gaspar Barros,2024-01-14,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1991-11-26,"Alameda Martins, S/N 5186-211 Torres Novas",395079473,450095311
2114,Soraia Oliveira,2023-06-26,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,2005-07-23,"Alameda de Garcia, 975 5215-597 Marinha Grande",685083127,313006854
2115,Jéssica Anjos,2023-09-11,1º Ciclo de Empreendedorismo,F,1998-08-04,"Rua de Eça de Queirós, 402 3536-436 Amarante",624936925,384369941
2116,Gil Guerreiro,2023-09-18,1º Ciclo de Multimédia,F,1997-08-06,"Praça do Mercado, 893 6044-621 Ponta Delgada",398096292,997475354
2117,Renato Maia,2024-03-20,Ano Zero Plano de Estudos Único (Informática),F,2001-07-23,"Avenida Jesus, 10 3017-363 Almada",496241376,782571445
2118,Lisandro Leite,2023-06-04,Ano Zero Plano de Estudos Único (Informática),F,2006-09-05,"R. Feia, S/N 1620-573 Peniche",538477713,765680692
2119,Eduarda Marques,2024-02-14,Ano Zero Plano de Estudos II ( Gestão),M,1995-01-12,"Praça de Jesus, 19 8304-674 Ovar",409597519,691029589
2120,Nelson Borges-Fonseca,2024-01-02,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,2001-08-26,"Av de Pinheiro, 3 6587-685 Miranda do Douro",456356704,568754730
2121,Júlia Moreira,2024-02-08,1º Ciclo de Design de Comunicação,F,1999-06-09,"Av de Pinheiro, 71 2410-433 Lisboa",8386035,152074574
2122,Rafaela Vieira-Vieira,2023-05-14,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1989-01-28,"Largo de Costa, 88 3038-653 Albufeira",298718033,668738496
2123,Salvador Miranda,2024-04-16,Ano Zero Plano de Estudos I (Comunicação Empresarial),M,2000-11-04,"Largo José António Marques, S/N 0000-731 Guimarães",918025297,402228440
2124,Melissa Matos,2024-05-02,1º Ciclo de Gestão,M,1999-12-17,"Rua Maria José Moura, 27 3410-017 Vila Real de Santo António",880697978,184509686
2125,Wilson Maia,2024-04-16,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1990-04-15,"Largo de João Chagas, 898 9070-504 Ílhavo",315849651,933323142
2126,Mateus Machado,2023-07-29,1º Ciclo de Jornalismo,F,1992-12-17,"Alameda Igor Monteiro, S/N 6161-102 Chaves",911742157,437719373
2127,Sérgio Lima,2024-01-24,1º Ciclo de Empreendedorismo,F,1992-08-26,"Travessa de Nunes, 933 3283-176 Sines",504008428,752512468
2128,Noah Pacheco,2024-04-14,Ano Zero Área de Design,M,2005-07-28,"Rua Miranda, 393 9476-314 Santa Cruz",313082888,385429238
2129,Nuno Vicente,2024-02-18,1º Ciclo de Gestão de Recursos Humanos,F,2006-10-01,"Rua de Morais, 28 9911-518 Santo Tirso",649208323,516050070
2130,Santiago do Brito,2024-01-17,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,F,1993-08-03,"Largo Fernando Valle, S/N 9105-621 Aveiro",204694938,785813083
2131,Carminho Monteiro,2023-12-11,1º Ciclo de Jornalismo,F,1991-12-09,"Rua de Coelho, S/N 6223-216 Rebordosa",982836566,946401938
2132,Micael Leal,2024-04-12,2º Ciclo de Serviço Social,F,2004-01-28,"Travessa Sá, 86 8766-144 Setúbal",477296514,304899004
2133,Alícia-Lorena Martins,2024-05-03,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,2002-03-23,"Praça Artur Vicente, 3 2160-698 Vila Nova de Santo André",734896895,586159240
2134,Érica Esteves,2024-04-21,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",M,2005-05-15,"Praça Mota, 1 1401-753 Silves",918036895,465280978
2135,Marcos Cardoso,2023-11-25,1º Ciclo de Empreendedorismo,M,1998-04-15,"Travessa Carneiro, 28 8093-160 Silves",744482744,200159571
2136,Guilherme de Faria,2024-02-12,1º Ciclo de Empreendedorismo,F,2006-06-21,"Avenida Moreira, 1 4763-695 Entroncamento",652185248,846460793
2137,Jéssica Andrade,2024-04-09,1º Ciclo de Gestão de Recursos Humanos,F,1990-08-09,"Travessa de Cruz, 30 6450-595 Lourosa",840166568,378956321
2138,Marcos Pires-Morais,2023-06-23,1º Ciclo de Jornalismo,M,2002-06-11,"Avenida Alves, 69 6586-356 Ribeira Grande",876561704,496748770
2139,Alícia Pinto,2024-01-01,2º Ciclo de Psicologia,M,1993-01-26,"Av Juliana Brito, 32 2387-256 Sacavém",803892205,663998503
2140,Margarida Almeida,2023-12-11,1º Ciclo de Comunicação Empresarial,M,1991-04-09,"Travessa Vaz, 69 4787-280 Peso da Régua",305605978,673340269
2141,Bruno Araújo,2023-10-26,2º Ciclo de Psicologia,F,1995-03-05,"Praça das Amoreiras, 62 1087-686 Beja",448835060,818932504
2142,Petra Torres,2023-08-29,Ano Zero Plano de Estudos II (Serviço Social),F,1994-03-07,"R. Fonseca, S/N 9783-276 Pinhel",76538097,697919384
2143,Erika Alves,2023-06-30,1º Ciclo de Empreendedorismo,F,1999-05-28,"Largo Márcio Lima, 452 7179-650 Vila Nova de Famalicão",533237102,346701845
2144,Leonardo Jesus,2024-02-15,Ano Zero Plano de Estudos Único (Informática),M,2004-12-12,"Rua Grande de Cima, 822 3349-610 Moura",143851764,363946211
2145,Mauro Batista,2024-01-05,"Pós graduação Avaliação e Intervenção com famílias em crise, risco e perigo 2ª Edição",F,2005-08-11,"Av Leandro Moreira, 20 5552-662 Albufeira",876925083,539636669
2146,Igor do Assunção,2024-02-17,Ano Zero Plano de Estudos II ( Gestão),M,2002-03-26,"Alameda Gonçalo Vieira, 85 5169-067 Viana do Castelo",169029044,688673146
2147,Eduardo Neto,2023-08-30,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1997-08-25,"Rua Helena Gonçalves, S/N 2453-783 Barreiro",382875630,667061368
2148,Vera Almeida,2023-06-17,2º Ciclo de Serviço Social,F,2001-01-22,"Praça de Miranda, 84 0265-517 Lagos",351218305,381819716
2149,Luísa Vaz,2023-11-02,1º Ciclo de Multimédia,M,1995-11-23,"Largo do Mar, 59 8750-648 Valongo",950648573,750770214
2150,Álvaro Matias,2023-06-17,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,1991-12-20,"Travessa Cruz, S/N 4666-158 Oliveira do Hospital",479287286,920302195
2151,Rafaela Mota,2024-01-09,1º Ciclo de Multimédia,F,1990-05-14,"Praça Coelho, 73 7096-242 Sintra",54568886,107563597
2152,Sara Amaral,2023-06-04,Ano Zero Área de Jornalismo,M,1995-05-17,"Travessa de Marques, 1 0160-897 Santana",861170670,948466577
2153,Helena-Luciana Matos,2023-09-08,Ano Zero Plano de Estudos Único (Informática),M,2006-12-22,"Alameda Yasmin Fonseca, S/N 5011-297 Sines",552699567,462526581
2154,Alexandra Fernandes-Lima,2023-08-27,2º Ciclo de Psicologia,M,1989-10-20,"Rua de Morais, 57 0135-001 Torres Novas",171443852,779327372
2155,Erika da Maia,2024-03-24,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,2003-02-16,"Travessa Núria Freitas, 508 0005-890 Vila Nova de Santo André",572422250,513238976
2156,Vitória Faria,2024-01-04,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1991-09-13,"Avenida Magalhães, 224 3880-872 Sacavém",912485854,807063640
2157,Teresa Azevedo,2023-12-20,1º ciclo de Serviço Social,M,1995-12-11,"R. Kelly Matias, 26 1002-919 Gondomar",71624938,821799356
2158,Luís Pires,2023-05-27,1º Ciclo de Psicologia,F,1997-01-23,"Avenida de Leal, 13 0946-666 Bragança",352835483,568277024
2159,Isabel Ribeiro,2023-06-18,1º Ciclo de Informática,F,2002-02-27,"Travessa de Vaz, 8 3957-686 Fiães",191953115,975069991
2160,Beatriz-Juliana Brito,2024-01-21,Ano Zero Plano de Estudos II ( Gestão),F,1999-11-15,"Rua de Branco, 70 7798-112 Porto",274021409,324961737
2161,Rui Reis,2023-06-09,Ano Zero Plano de Estudos IV (Empreendedorismo),F,2003-10-22,"Av de Campos, 82 3075-495 Vila do Conde",175052239,463072970
2162,Violeta Marques,2023-07-08,1º Ciclo de Psicologia,F,1992-06-12,"Largo Leonor Valente, 63 7368-580 Horta",556166840,238938091
2163,Xavier Domingues,2023-07-19,Ano Zero Plano de Estudos II (Serviço Social),M,1996-06-24,"Praça de Grijó, S/N 4063-829 Santa Comba Dão",401908819,839225745
2164,Alexandre Machado,2024-04-08,1º ciclo de Serviço Social,F,1990-03-22,"Largo Ricardo Moreira, 49 8383-125 Faro",561285419,307671491
2165,Bruno Anjos,2023-11-25,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,M,1996-12-17,"Travessa de Cardoso, S/N 9320-807 Fiães",269137682,482911258
2166,Larissa Batista-Magalhães,2024-04-15,2º Ciclo de Serviço Social,F,1999-11-23,"Praça Naiara Amorim, 566 5278-487 Caldas da Rainha",586115836,656921259
2167,Alexandre da Andrade,2023-12-15,Ano Zero Plano de Estudos II (Serviço Social),M,1998-03-19,"Largo Ferreira de Mira, 6 9502-461 Ponta Delgada",225136601,205300104
2168,Filipa Miranda,2023-06-01,1º Ciclo de Empreendedorismo,F,2003-05-13,"Praça Raquel Reis, 30 0843-536 Sintra",935095603,103974279
2169,Nelson Almeida,2023-05-25,Ano Zero Plano de Estudos I (Psicologia),F,1994-06-22,"Praça de Matias, 96 2389-626 Ribeira Grande",535439911,98016531
2170,Mia da Ramos,2023-10-10,1º Ciclo de Empreendedorismo,M,1999-02-06,"Largo Rita Pinho, 353 3968-395 Tondela",769307441,619145543
2171,Álvaro Vieira-Costa,2023-08-31,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,2005-01-17,"Praça Álvaro Monteiro, S/N 2027-561 Estremoz",893537754,676747833
2172,Noa de Faria,2023-07-24,1º Ciclo de Gestão,F,2006-07-07,"Avenida dos Melros, 10 5406-919 Setúbal",930354294,437858243
2173,Manuel Leite,2023-12-22,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,2002-07-22,"Alameda Carneiro, 15 6106-555 Costa da Caparica",557972560,549403910
2174,Diana de Amaral,2023-09-18,2º Ciclo de Psicologia,M,1999-12-28,"Avenida Débora Lima, 4 8051-577 Coimbra",996495994,411487856
2175,Luana da Castro,2024-04-03,1º Ciclo de Multimédia,M,1996-06-01,"Largo Constança Fonseca, S/N 3397-438 Viseu",876127061,148459782
2176,Gil Pires,2023-08-04,Ano Zero Plano de Estudos Único (Informática),F,1992-02-16,"Praça das Gaivotas ao Parque das Nações, 716 7150-456 Alcácer do Sal",359923593,29491486
2177,Sofia Gaspar,2023-11-28,1º Ciclo de Gestão de Recursos Humanos,F,2005-08-13,"R. Branco, 886 8085-652 Abrantes",625995448,723588281
2178,Melissa Monteiro,2023-12-28,1º Ciclo de Empreendedorismo,F,2004-04-05,"Rua de Nascimento, 52 0073-721 Quarteira",173189893,137471855
2179,Alice Tavares,2023-09-12,1º Ciclo de Jornalismo,F,1991-04-14,"Av César Assunção, 444 2938-149 Castelo Branco",474784060,383794971
2180,Isaac Fonseca-Torres,2024-01-14,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",M,2004-09-09,"Avenida de Arnaldo Gama, 187 1117-533 Sacavém",482626390,978529426
2181,Márcio Loureiro,2024-02-29,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,2003-10-22,"Largo António Dias Lourenço, 777 1223-247 Fiães",312883499,550012731
2182,João Torres,2023-12-18,1º Ciclo de Multimédia,M,2006-11-12,"Largo Melo, 2 1750-701 Seia",292061661,71159088
2183,Maria Pires,2023-12-04,Ano Zero Área de Jornalismo,M,1995-03-15,"Alameda da Bouça, 22 5377-868 Gandra",706258434,484023269
2184,César Vieira,2023-05-21,2º Ciclo de Psicologia,F,1990-01-23,"R. Carneiro, 28 0125-288 Pinhel",326685767,162246748
2185,Carminho Mendes,2023-06-01,Ano Zero Plano de Estudos II ( Gestão),F,1997-09-08,"Avenida de Batista, 3 1847-726 Oliveira do Hospital",295366037,319491180
2186,Lia Andrade,2024-02-05,1º Ciclo de Gestão,F,1994-12-17,"Av Costa, 97 5257-690 Quarteira",956218372,386744321
2187,Sofia Carvalho-Henriques,2024-03-18,1º Ciclo de Design de Comunicação,M,1990-09-11,"Alameda de Coelho, 65 8899-877 Vizela",278334059,12734701
2188,Micael Reis,2023-05-18,1º Ciclo de Gestão de Recursos Humanos,M,1993-07-11,"Alameda de Freitas, S/N 1116-997 Mealhada",438669202,802569852
2189,Sofia Gonçalves,2023-11-28,1º Ciclo de Empreendedorismo,F,2005-08-14,"R. Esteves, 84 9857-888 Oliveira de Azeméis",183162056,361576695
2190,Renato Loureiro-Neves,2024-04-22,1º Ciclo de Gestão,F,1996-01-10,"Av de Lima, 8 7593-688 Marinha Grande",667146709,591614464
2191,Carminho Leite,2023-09-17,1º Ciclo de Gestão,F,2004-11-25,"Rua Bianca Ferreira, 866 0126-041 Sintra",790554667,774487645
2192,Clara Santos,2023-08-15,Ano Zero Área de Jornalismo,F,1998-04-23,"Alameda Luís Teixeira, 86 3294-597 Lagos",447277630,344174413
2193,Márcio Rodrigues,2024-02-06,2º Ciclo de Psicologia,M,1994-10-15,"Avenida do Prof. Hernâni Monteiro, 46 3617-675 Lagos",427433611,506932992
2194,Lourenço Nunes,2023-09-20,Ano Zero Área de Jornalismo,F,2004-12-27,"Avenida Yasmin Magalhães, 2 8569-206 Fiães",672870145,648120456
2195,Laura Freitas,2024-02-26,1º Ciclo de Psicologia,F,1996-01-19,"Av Gaspar, 61 1602-715 Vila Nova de Foz Côa",460032134,711908454
2196,Ema-Letícia Pacheco,2023-08-03,Ano Zero Área de Jornalismo,M,1992-12-09,"Largo Esteves, 471 9789-328 Trofa",964135960,554344092
2197,Joaquim Lourenço-Vicente,2024-01-24,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,2001-01-22,"Avenida de Luís António Verney, 863 3436-451 Vila Nova de Santo André",930364423,667007928
2198,Mário Azevedo,2024-03-20,"Pós graduação Investigação e Segurança Contra Catástrofes, Crises e Acidentes 2ª edição",F,1998-12-27,"Praça Barros, S/N 9422-582 Seixal",254581595,98438698
2199,André Pinheiro,2024-02-21,1º Ciclo de Multimédia,M,2006-07-06,"Alameda Teixeira, 21 3230-767 Braga",298106636,537301688
2200,Mara Azevedo-Barbosa,2024-01-27,Ano Zero Plano de Estudos II ( Gestão),F,1996-04-26,"Praça Igor Figueiredo, S/N 3167-668 Freamunde",637009420,380950000
2201,Luís Pinho,2024-03-05,Ano Zero Área de Jornalismo,M,1995-03-17,"Avenida Miranda, S/N 4792-863 Quarteira",299340648,748789697
2202,Ivan Faria,2023-12-01,1º Ciclo de Psicologia,M,2006-03-04,"Av de Costa, 3 6766-265 Funchal",990811191,787061879
2203,Yara Domingues-Henriques,2024-03-22,1º Ciclo de Multimédia,F,1995-08-10,"Praça da Galega, 46 2787-102 Queluz",956206407,433695332
2204,Bernardo Faria,2024-04-29,Pós graduação Psicoterapia Psicanalítica – 7ª edição,M,1994-08-25,"Largo Pacheco, 81 8087-729 Coimbra",864235349,416188397
2205,Mateus Silva,2023-12-31,1º ciclo de Serviço Social,M,1994-11-19,"Largo Edgar Jesus, S/N 3644-793 Trofa",763425229,123941535
2206,Vitória Pinho,2023-10-24,1º Ciclo de Multimédia,F,1999-10-04,"Av do Bolhão, 5 6786-542 Almeirim",989337696,947665389
2207,Clara-Bárbara Silva,2023-07-31,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,2005-10-04,"R. Brito, 8 9063-714 Amarante",91761136,638794853
2208,Rodrigo Batista,2023-10-27,1º Ciclo de Gestão,F,1990-09-08,"Rua Simões, 2 1917-212 Vale de Cambra",310824711,60260722
2209,Duarte Tavares-Cardoso,2024-04-15,Ano Zero Plano de Estudos II (Serviço Social),M,2001-02-08,"Largo do Bessa, 1 0510-890 Vila Nova de Gaia",383018790,794507785
2210,Álvaro Barbosa,2024-02-09,2º Ciclo de Psicologia,F,1990-12-11,"Alameda Pereira, 5 0671-244 Seixal",506829837,799484405
2211,Daniel Marques,2023-06-15,Pós graduação Intervenção com doentes de Alzheimer e outras demências – 8ª edição,F,2005-04-06,"Av Vera Carvalho, 120 6065-441 Rio Maior",443833468,845585655
2212,Emma do Correia,2024-03-16,1º Ciclo de Jornalismo,M,2006-07-13,"Largo de Guerreiro, S/N 2888-574 Trofa",646164845,760181907
2213,Mateus da Moreira,2023-09-09,Ano Zero Plano de Estudos III ( Gestão de Recursos Humanos)v,M,1995-10-21,"Alameda Marques, 6 1010-040 Valpaços",730427435,413213100
2214,Emília Miranda-Almeida,2023-05-21,Pós graduação Psicoterapia Psicanalítica – 7ª edição,F,2000-03-01,"Praça de Mendes, 3 6037-506 Peniche",981362142,471185335
2215,Samuel Vaz,2024-03-05,Ano Zero Área de Jornalismo,M,2001-04-17,"Travessa Leal, 12 3309-201 Pombal",499385991,680092522
2216,Duarte Garcia,2023-12-16,1º Ciclo de Comunicação Empresarial,F,2001-09-01,"R. de Maia, 2 5498-540 Alverca do Ribatejo",240801430,295697279
2217,Miriam de Machado,2024-01-28,Ano Zero Plano de Estudos Único (Informática),F,1997-07-13,"Alameda do Cantábrico, 7 8496-021 Vila Nova de Famalicão",376980705,537667264
